# Source: https://github.com/bahar/WorldCityLocations
Habbouch, Lebanon	33.4075000 35.4827766
Jounie, Lebanon	33.9808333 35.6177788
Zahle, Lebanon	33.8497222 35.9041672
Baalbek, Lebanon	34.0058333 36.2180557
Jbail, Lebanon	34.1211111 35.6480560
Batroun, Lebanon	34.2552778 35.6580544
Ain Ebel, Lebanon	33.1102269 35.4025078
Cheikhlar, Lebanon	34.6211111 36.2730560
Monrovia, Liberia	6.3105556 -10.8047218
Gbarnga, Liberia	6.9955556 -9.4722223
Bensonville, Liberia	6.4461111 -10.6125002
Harper, Liberia	4.3750000 -7.7169442
Buchanan, Liberia	5.8808333 -10.0466671
Zwedru, Liberia	6.0666667 -8.1280556
New Yekepa, Liberia	7.5794444 -8.5377779
Ganta, Liberia	7.3022222 -8.5308332
Robertsport, Liberia	6.7533333 -11.3686113
Tubmanburg, Liberia	6.8708333 -10.8172226
Tripoli, Libya	32.8925000 13.1800003
Banghazi, Libya	32.1166667 20.0666676
Misratah, Libya	32.3783333 15.0905552
Tarhunah, Libya	32.4333333 13.6333332
Al Khums, Libya	32.6500000 14.2666664
Harat az Zawiyah, Libya	32.7630556 12.7150002
Zuwarah, Libya	32.9344444 12.0791664
Ajdabiya, Libya	30.7591667 20.2230549
Surt, Libya	31.2061111 16.5947227
Al Jadid, Libya	27.0500000 14.3999996
Tobruk, Libya	32.0836111 23.9763889
Sabratah, Libya	32.7919444 12.4847221
Al Marj, Libya	32.5000000 20.8333340
Gasr Garian, Libya	32.1722222 13.0202780
Darnah, Libya	32.7650000 22.6391659
Yafran, Libya	32.0630556 12.5269442
Nalut, Libya	31.8683333 10.9827776
Al Qubbah, Libya	32.7666667 22.2500000
Bani Walid, Libya	31.7666667 13.9833336
At Taj, Libya	24.2166667 23.2999992
Murzuq, Libya	25.9044444 13.8972225
Awbari, Libya	26.5833333 12.7666664
Birak, Libya	27.5333333 14.2833328
Al Abyar, Libya	32.1833333 20.6000004
Waddan, Libya	29.1666667 16.1333332
Mizdah, Libya	31.4333333 12.9833336
Surman, Libya	32.7563889 12.5749998
Ghat, Libya	24.9647222 10.1727781
Masallatah, Libya	32.6166667 14.0000000
Al `Aquriyah, Libya	32.5333333 20.5666676
Az Zuwaytinah, Libya	30.9538889 20.1216660
Hun, Libya	29.1166667 15.9333334
Zaltan, Libya	32.9500000 11.8666668
Suluq, Libya	31.6686111 20.2500000
Al Burayqah, Libya	30.4166667 19.5786114
Bardiyah, Libya	31.7666667 25.1000004
Awjilah, Libya	29.1080556 21.2869453
Jadu, Libya	31.9500000 12.0166664
Jalu, Libya	29.0333333 21.5499992
Schaan, Liechtenstein	47.1649755 9.5086670
Vaduz, Liechtenstein	47.1415115 9.5215416
Triesen, Liechtenstein	47.1000000 9.5333328
Balzers, Liechtenstein	47.0666667 9.5000000
Eschen, Liechtenstein	47.2107065 9.5222282
Mauren, Liechtenstein	47.2180524 9.5442009
Triesenberg, Liechtenstein	47.1181539 9.5419693
Ruggell, Liechtenstein	47.2333333 9.5166664
Gamprin, Liechtenstein	47.2203842 9.5093536
Schellenberg, Liechtenstein	47.2312259 9.5467758
Planken, Liechtenstein	47.1851627 9.5443726
Malbun, Liechtenstein	47.1013885 9.6098614
Steg, Liechtenstein	47.1126634 9.5753574
Vilnius, Lithuania	54.6833333 25.3166676
Kaunas, Lithuania	54.9000000 23.8999996
Klaipeda, Lithuania	55.7172222 21.1175003
Siauliai, Lithuania	55.9333333 23.3166676
Dainava (Kaunas), Lithuania	54.9152540 23.9683056
Panevezys, Lithuania	55.7333333 24.3500004
Alytus, Lithuania	54.4000000 24.0499992
Marijampole, Lithuania	54.5666667 23.3500004
Mazeikiai, Lithuania	56.3166667 22.3333340
Jonava, Lithuania	55.0833333 24.2833328
Utena, Lithuania	55.5000000 25.6000004
Kedainiai, Lithuania	55.2883333 23.9747219
Telsiai, Lithuania	55.9813889 22.2472229
Ukmerge, Lithuania	55.2500000 24.7500000
Visaginas, Lithuania	55.6000000 26.4166660
Taurage, Lithuania	55.2522222 22.2897224
Plunge, Lithuania	55.9113889 21.8441658
Kretinga, Lithuania	55.8758333 21.2508335
Silute, Lithuania	55.3488889 21.4830551
Radviliskis, Lithuania	55.8166667 23.5333328
Palanga, Lithuania	55.9175000 21.0686111
Druskininkai, Lithuania	54.0166667 23.9666672
Rokiskis, Lithuania	55.9666667 25.5833340
Gargzdai, Lithuania	55.7127778 21.4033337
Birzai, Lithuania	56.2000000 24.7500000
Kursenai, Lithuania	55.9850000 22.9188881
Garliava, Lithuania	54.8166667 23.8666668
Elektrenai, Lithuania	54.7666667 24.6333332
Jurbarkas, Lithuania	55.0777778 22.7663898
Vilkaviskis, Lithuania	54.6516667 23.0322227
Raseiniai, Lithuania	55.3736111 23.1216660
Naujoji Akmene, Lithuania	56.3166667 22.8999996
Lentvaris, Lithuania	54.6500000 25.0499992
Anyksciai, Lithuania	55.5333333 25.1000004
Grigiskes, Lithuania	54.6833333 25.0833340
Prienai, Lithuania	54.6333333 23.9500008
Joniskis, Lithuania	56.2402778 23.6152782
Kelme, Lithuania	55.6338889 22.9341660
Varena, Lithuania	54.2166667 24.5666676
Kaisiadorys, Lithuania	54.8666667 24.4500008
Pasvalys, Lithuania	56.0594444 24.4036102
Kupiskis, Lithuania	55.8333333 24.9666672
Zarasai, Lithuania	55.7333333 26.2500000
Skuodas, Lithuania	56.2666667 21.5333328
Sirvintos, Lithuania	55.0500000 24.9500008
Kazlu Ruda, Lithuania	54.7666667 23.5000000
Moletai, Lithuania	55.2333333 25.4166660
Salcininkai, Lithuania	54.3000000 25.3833332
Svencioneliai, Lithuania	55.1666667 26.0000000
Sakiai, Lithuania	54.9547222 23.0358334
Ignalina, Lithuania	55.3500000 26.1666660
Pabrade, Lithuania	55.0000000 25.7833328
Kybartai, Lithuania	54.6355556 22.7383327
Nemencine, Lithuania	54.8500000 25.4833336
Silale, Lithuania	55.4905556 22.1813889
Pakruojis, Lithuania	55.9666667 23.8666668
Svencionys, Lithuania	55.1500000 26.1666660
Trakai, Lithuania	54.6333333 24.9333324
Vievis, Lithuania	54.7666667 24.7999992
Lazdijai, Lithuania	54.2333333 23.5166664
Kalvarija, Lithuania	54.4000000 23.2333336
Ziezmariai, Lithuania	54.8000000 24.4500008
Eisiskes, Lithuania	54.1666667 25.0000000
Rietavas, Lithuania	55.7194444 21.9311104
Ariogala, Lithuania	55.2666667 23.4666672
Seduva, Lithuania	55.7666667 23.7666664
Venta, Lithuania	56.2000000 22.7000008
Birstonas, Lithuania	54.6166667 24.0333328
Akmene, Lithuania	56.2500000 22.7500000
Tytuveneliai, Lithuania	55.6166667 23.1833324
Rudiskes, Lithuania	54.5166667 24.8333340
Rusne, Lithuania	55.2963889 21.3758335
Neringa, Lithuania	55.3719444 21.0647221
Pagegiai, Lithuania	55.1380556 21.9088898
Vilkija, Lithuania	55.0500000 23.5833340
Vieksniai, Lithuania	56.2333333 22.5166664
Zagare, Lithuania	56.3591667 23.2500000
Ezerelis, Lithuania	54.8833333 23.6166668
Juodupe, Lithuania	56.0833333 25.6166668
Skaudvile, Lithuania	55.4166667 22.6166668
Kudirkos Naumiestis, Lithuania	54.7730556 22.8630562
Simnas, Lithuania	54.4000000 23.6499996
Gelgaudiskis, Lithuania	55.0791667 22.9758339
Salantai, Lithuania	56.0666667 21.5666676
Linkuva, Lithuania	56.0855556 23.9724998
Priekule, Lithuania	55.5536111 21.3266659
Veisiejai, Lithuania	54.1000000 23.7000008
Nida, Lithuania	55.3080556 21.0066662
Ramygala, Lithuania	55.5166667 24.2999992
Kulautuva, Lithuania	54.9333333 23.6000004
Jieznas, Lithuania	54.6000000 24.1666660
Zemaiciu Naumiestis, Lithuania	55.3591667 21.7022228
Virbalis, Lithuania	54.6266667 22.8169441
Daugai, Lithuania	54.3666667 24.3333340
Obeliai, Lithuania	55.9666667 25.1499996
Varniai, Lithuania	55.7405556 22.3644447
Seda, Lithuania	56.1666667 22.1000004
Vabalninkas, Lithuania	55.9666667 24.7500000
Baltoji Voke, Lithuania	54.6000000 25.2000008
Dukstas, Lithuania	55.5333333 26.3333340
Luxembourg, Luxembourg	49.6116667 6.1300001
Esch-sur-Alzette, Luxembourg	49.4958333 5.9805555
Dudelange, Luxembourg	49.4805556 6.0875001
Schifflange, Luxembourg	49.5063889 6.0127778
Bettembourg, Luxembourg	49.5186111 6.1027780
Petange, Luxembourg	49.5583333 5.8805556
Ettelbruck, Luxembourg	49.8475000 6.1041665
Diekirch, Luxembourg	49.8677778 6.1558332
Strassen, Luxembourg	49.6205556 6.0733333
Bertrange, Luxembourg	49.6111111 6.0500002
Belvaux, Luxembourg	49.5127778 5.9294443
Differdange, Luxembourg	49.5241667 5.8913889
Mamer, Luxembourg	49.6275000 6.0233331
Soleuvre, Luxembourg	49.5255556 5.9405556
Wiltz, Luxembourg	49.9688889 5.9319444
Echternach, Luxembourg	49.8055556 6.4222221
Rodange, Luxembourg	49.5463889 5.8408332
Obercorn, Luxembourg	49.5136111 5.8961110
Bascharage, Luxembourg	49.5675000 5.9102778
Kayl, Luxembourg	49.4891667 6.0397220
Grevenmacher, Luxembourg	49.6747222 6.4419446
Bereldange, Luxembourg	49.6569444 6.1275001
Mersch, Luxembourg	49.7488889 6.1061110
Mondercange, Luxembourg	49.5330556 5.9883332
Remich, Luxembourg	49.5450000 6.3669443
Niedercorn, Luxembourg	49.5361111 5.8930554
Mondorf-les-Bains, Luxembourg	49.5050000 6.2811112
Tetange, Luxembourg	49.4758333 6.0422220
Bissen, Luxembourg	49.7875000 6.0694442
Sandweiler, Luxembourg	49.6133333 6.2188888
Sanem, Luxembourg	49.5480556 5.9288888
Lamadelaine, Luxembourg	49.5463889 5.8563890
Bridel, Luxembourg	49.6583333 6.0822220
Junglinster, Luxembourg	49.7072222 6.2530556
Wasserbillig, Luxembourg	49.7100000 6.5002780
Steinfort, Luxembourg	49.6613889 5.9191666
Helmsange, Luxembourg	49.6527778 6.1413889
Hesperange, Luxembourg	49.5680556 6.1513891
Leudelange, Luxembourg	49.5683333 6.0652776
Steinsel, Luxembourg	49.6769444 6.1238890
Itzig, Luxembourg	49.5841667 6.1736112
Clemency, Luxembourg	49.5966667 5.8758335
Colmar, Luxembourg	49.8102778 6.0972223
Lintgen, Luxembourg	49.7158333 6.1336112
Kehlen, Luxembourg	49.6683333 6.0358334
Vianden, Luxembourg	49.9350000 6.2088890
Heisdorf-sur-Alzette, Luxembourg	49.6686111 6.1422224
Eischen, Luxembourg	49.6855556 5.8786111
Bergem, Luxembourg	49.5250000 6.0422220
Niederanven, Luxembourg	49.6475000 6.2600002
Hautcharage, Luxembourg	49.5775000 5.9108334
Mertzig, Luxembourg	49.8338889 6.0075002
Gonderange, Luxembourg	49.6888889 6.2483335
Olm, Luxembourg	49.6572222 6.0002780
Troisvierges, Luxembourg	50.1211111 6.0002780
Rollingen, Luxembourg	49.7416667 6.1144443
Beaufort, Luxembourg	49.8358333 6.2916665
Larochette, Luxembourg	49.7769444 6.2211113
Schieren, Luxembourg	49.8305556 6.0986109
Alzingen, Luxembourg	49.5650000 6.1636109
Dalheim, Luxembourg	49.5408333 6.2597222
Frisange, Luxembourg	49.5150000 6.1916666
Capellen, Luxembourg	49.6450000 5.9908333
Fentange, Luxembourg	49.5627778 6.1538887
Crauthem, Luxembourg	49.5355556 6.1469445
Consdorf, Luxembourg	49.7730556 6.3383331
Warken, Luxembourg	49.8544444 6.0949998
Moutfort, Luxembourg	49.5852778 6.2555556
Redange-sur-Attert, Luxembourg	49.7655556 5.8908334
Mertert, Luxembourg	49.6961111 6.4813890
Niederfeulen, Luxembourg	49.8555556 6.0472221
Clervaux, Luxembourg	50.0547222 6.0313888
Schouweiler, Luxembourg	49.5825000 5.9563890
Contern, Luxembourg	49.5819444 6.2266669
Bettendorf, Luxembourg	49.8766667 6.2180557
Koerich, Luxembourg	49.6700000 5.9499998
Hobscheid, Luxembourg	49.6886111 5.9147220
Schrassig, Luxembourg	49.6058333 6.2588887
Mullendorf, Luxembourg	49.6802778 6.1300001
Aspelt, Luxembourg	49.5227778 6.2247224
Pontpierre, Luxembourg	49.5363889 6.0294442
Noertzange, Luxembourg	49.5091667 6.0561113
Bettange-sur-Mess, Luxembourg	49.5758333 5.9838891
Hagen, Luxembourg	49.6494444 5.9316669
Roodt-sur-Syre, Luxembourg	49.6625000 6.3027778
Beringen, Luxembourg	49.7583333 6.1169443
Canach, Luxembourg	49.6069444 6.3258333
Medernach, Luxembourg	49.8019444 6.2183332
Berdorf, Luxembourg	49.8136111 6.3502779
Gilsdorf, Luxembourg	49.8669444 6.1824999
Kleinbettingen, Luxembourg	49.6463889 5.9163890
Berchem, Luxembourg	49.5402778 6.1291666
Erpeldange-sur-Sure, Luxembourg	49.8647222 6.1147223
Schuttrange, Luxembourg	49.6205556 6.2686110
Ingeldorf, Luxembourg	49.8519444 6.1347222
Garnich, Luxembourg	49.6166667 5.9524999
Mensdorf, Luxembourg	49.6508333 6.3036113
Hosingen, Luxembourg	50.0177778 6.0933332
Dippach, Luxembourg	49.5883333 5.9833331
Bofferdange, Luxembourg	49.6830556 6.1416669
Skopje, Macedonia	42.0000000 21.4333324
Kumanovo, Macedonia	42.1322222 21.7144451
Bitola, Macedonia	41.0311111 21.3402786
Prilep, Macedonia	41.3463889 21.5544453
Tetovo, Macedonia	42.0105556 20.9713898
Veles, Macedonia	41.7155556 21.7755547
Ohrid, Macedonia	41.1172222 20.8019447
Gostivar, Macedonia	41.7972222 20.9083328
Shtip, Macedonia	41.7458333 22.1958332
Strumica, Macedonia	41.4375000 22.6433334
Kavadarci, Macedonia	41.4330556 22.0119438
Struga, Macedonia	41.1780556 20.6761112
Kochani, Macedonia	41.9163889 22.4127769
Kicevo, Macedonia	41.5144444 20.9633331
Lipkovo, Macedonia	42.1563889 21.5852776
Zhelino, Macedonia	41.9802778 21.0641670
Saraj, Macedonia	42.0000000 21.3277779
Radovish, Macedonia	41.6383333 22.4647217
Tearce, Macedonia	42.0744444 21.0524998
Kriva Palanka, Macedonia	42.2019444 22.3319435
Gevgelija, Macedonia	41.1391667 22.5025005
Negotino, Macedonia	41.4838889 22.0891666
Studenichani, Macedonia	41.9158333 21.5305557
Vinica, Macedonia	41.8827778 22.5091667
Debar, Macedonia	41.5250000 20.5275002
Negotino, Macedonia	41.8786111 20.8838882
Delchevo, Macedonia	41.9672222 22.7694435
Resen, Macedonia	41.0888889 21.0122223
Ilinden, Macedonia	41.9961111 21.5822220
Brvenica, Macedonia	41.9672222 20.9808331
Kamenjane, Macedonia	41.9444444 20.9266663
Bogovinje, Macedonia	41.9236111 20.9136105
Berovo, Macedonia	41.7030556 22.8577785
Sveti Nikole, Macedonia	41.8695608 21.9527435
Arachinovo, Macedonia	42.0263889 21.5619450
Probishtip, Macedonia	42.0030556 22.1786118
Chegrane, Macedonia	41.8388889 20.9758339
Bosilovo, Macedonia	41.4405556 22.7277775
Vasilevo, Macedonia	41.4761111 22.6416664
Zajas, Macedonia	41.6072222 20.9383335
Novo Selo, Macedonia	41.4138889 22.8811111
Kondovo, Macedonia	42.0116667 21.3136120
Dolneni, Macedonia	41.4252778 21.4547215
Kratovo, Macedonia	42.0791667 22.1813889
Dolna Banjica, Macedonia	41.7861111 20.9061108
Sopishte, Macedonia	41.9547222 21.4274998
Rostusha, Macedonia	41.6100000 20.6000004
Labunishta, Macedonia	41.2686111 20.5961113
Vrapciste, Macedonia	41.8338889 20.8852787
Velesta, Macedonia	41.2408333 20.6438885
Chucher - Sandevo, Macedonia	42.1036111 21.3822231
Bogdanci, Macedonia	41.2030556 22.5755558
Delogozda, Macedonia	41.2572222 20.7236118
Petrovec, Macedonia	41.9388889 21.6149998
Sipkovica, Macedonia	42.0350000 20.9155560
Dzepciste, Macedonia	42.0327778 21.0000000
Makedonska Kamenica, Macedonia	42.0200000 22.5919437
Jegunovce, Macedonia	42.0736111 21.1236115
Krivogashtani, Macedonia	41.3361111 21.3330555
Makedonski Brod, Macedonia	41.5136111 21.2152786
Krushevo, Macedonia	41.3688889 21.2488880
Obleshevo, Macedonia	41.8833333 22.3338890
Bistrica, Macedonia	40.9833333 21.3666668
Celopek, Macedonia	41.9316667 21.0133324
Plasnica, Macedonia	41.4672222 21.1230564
Demir Kapija, Macedonia	41.4050000 22.2488880
Mogila, Macedonia	41.1083333 21.3786106
Kuklish, Macedonia	41.4052778 22.6652775
Orizari, Macedonia	41.9227778 22.4469452
Dobri Dol, Macedonia	41.8658333 20.8875008
Staro Nagorichane, Macedonia	42.1980556 21.8286114
Rosoman, Macedonia	41.5161111 21.9497223
Rankovce, Macedonia	42.1819444 22.1227779
Zelenikovo, Macedonia	41.8866667 21.5869446
Karbinci, Macedonia	41.8166667 22.2374992
Pirok, Macedonia	41.9108333 20.9105549
Valandovo, Macedonia	41.3169444 22.5611115
Oraovica, Macedonia	41.6258333 22.5133324
Podares, Macedonia	41.6138889 22.5422230
Gradec, Macedonia	41.8961111 20.9041672
Gradsko, Macedonia	41.5775000 21.9427776
Vratnica, Macedonia	42.1433333 21.1169453
Forino, Macedonia	41.8241667 20.9624996
Srbinovo, Macedonia	41.7058333 20.9602776
Konce, Macedonia	41.4958333 22.3850002
Slatino, Macedonia	42.0677778 21.0375004
Star Dojran, Macedonia	41.1875000 22.7208328
Zletovo, Macedonia	41.9886111 22.2361107
Dobroste, Macedonia	42.1033333 21.0777779
Batinci, Macedonia	41.9197222 21.4819450
Zrnovci, Macedonia	41.8541667 22.4444447
Varos, Macedonia	41.3572222 21.5324993
Drugovo, Macedonia	41.4841667 20.9233341
Golema Recica, Macedonia	41.9902778 20.9458332
Nerashte, Macedonia	42.1066667 21.1088886
Caska, Macedonia	41.6505556 21.6622219
Lozovo, Macedonia	41.7838889 21.9055557
Radolishta, Macedonia	41.1641667 20.6233330
Belcista, Macedonia	41.3027778 20.8302784
Vatasa, Macedonia	41.4169444 22.0188885
Antananarivo, Malawi	-18.9166667 47.5166664
Toamasina, Malawi	-18.1666667 49.3833351
Fianarantsoa, Malawi	-21.4333333 47.0833321
Mahajanga, Malawi	-15.7166667 46.3166656
Toliara, Malawi	-23.3500000 43.6666679
Antsiranana, Malawi	-12.2666667 49.2833328
Antanifotsy, Malawi	-19.6500000 47.3166656
Ambovombe, Malawi	-25.1666667 46.0833321
Amparafaravola, Malawi	-17.5833333 48.2166672
Fort Dauphin, Malawi	-25.0318335 46.9998131
Ambatondrazaka, Malawi	-17.8333333 48.4166679
Mananara Avaratra, Malawi	-16.1666667 49.7666664
Soavinandriana, Malawi	-19.1666667 46.7333336
Mahanoro, Malawi	-19.9000000 48.7999992
Soanierana Ivongo, Malawi	-16.9166667 49.5833321
Faratsiho, Malawi	-19.4000000 46.9500008
Nosy Varika, Malawi	-20.5833333 48.5333328
Vavatenina, Malawi	-17.4666667 49.2000008
Morondava, Malawi	-20.2833333 44.2833328
Amboasary, Malawi	-25.0333333 46.3833351
Manakara, Malawi	-22.1333333 48.0166664
Antalaha, Malawi	-14.8833333 50.2833328
Ikongo, Malawi	-21.8833333 47.4333344
Manjakandriana, Malawi	-18.9166667 47.7999992
Sambava, Malawi	-14.2666667 50.1666679
Fandriana, Malawi	-20.2333333 47.3833351
Marovoay, Malawi	-16.1000000 46.6333351
Betioky, Malawi	-23.7166667 44.3833351
Ambanja, Malawi	-13.6833333 48.4500008
Ambositra, Malawi	-20.5166667 47.2500000
Tsiombe, Malawi	-25.3000000 45.4833336
Betafo, Malawi	-19.8333333 46.8499985
Moramanga, Malawi	-18.9333333 48.2000008
Ambatolampy, Malawi	-19.3833333 47.4166679
Ambalavao, Malawi	-21.8333333 46.9333344
Mananjary, Malawi	-21.2166667 48.3333321
Tsiroanomandidy, Malawi	-18.7666667 46.0333328
Marolambo, Malawi	-20.0500000 48.1166649
Ambatofinandrahana, Malawi	-20.5500000 46.7999992
Ankazoabo, Malawi	-22.2833333 44.5166664
Ampanihy, Malawi	-24.7000000 44.7500000
Vohibinany, Malawi	-17.3500000 49.0333328
Farafangana, Malawi	-22.8166667 47.8333321
Belo Tsiribihina, Malawi	-19.7000000 44.5499992
Maroantsetra, Malawi	-15.4333333 49.7333336
Vangaindrano, Malawi	-23.3500000 47.5999985
Beloha, Malawi	-25.1666667 45.0499992
Andoany, Malawi	-13.4000000 48.2666664
Ambato Boeny, Malawi	-16.4666667 46.7166672
Arivonimamo, Malawi	-19.0166667 47.1833344
Sakaraha, Malawi	-22.9000000 44.5333328
Antsohihy, Malawi	-14.8666667 47.9833336
Fenoarivo Atsinanana, Malawi	-17.3666667 49.4166679
Andapa, Malawi	-14.6500000 49.6500015
Miandrivazo, Malawi	-19.5166667 45.4666672
Vondrozo, Malawi	-22.8166667 47.2833328
Andilamena, Malawi	-17.0166667 48.5833321
Fenoarivo Be, Malawi	-18.4333333 46.5666656
Anjozorobe, Malawi	-18.4000000 47.8666649
Beroroha, Malawi	-21.6666667 45.1666679
Ifanadiana, Malawi	-21.3000000 47.6333351
Ihosy, Malawi	-22.4000000 46.1166649
Bealanana, Malawi	-14.5500000 48.7333336
Tsaratanana, Malawi	-16.7833333 47.6500015
Ankazobe, Malawi	-18.3166667 47.1166649
Ikalamavony, Malawi	-21.1500000 46.5833321
Ambilobe, Malawi	-13.2000000 49.0499992
Ambodifotatra, Malawi	-16.9833333 49.8499985
Andovoranto, Malawi	-18.9500000 49.0999985
Lilongwe, Malaysia	-13.9833333 33.7833328
Blantyre, Malaysia	-15.7833333 35.0000000
Zomba, Malaysia	-15.3833333 35.3333321
Kasungu, Malaysia	-13.0333333 33.4833336
Mangochi, Malaysia	-14.4666667 35.2666664
Karonga, Malaysia	-9.9333333 33.9333344
Salima, Malaysia	-13.7833333 34.4333344
Nkhotakota, Malaysia	-12.9166667 34.2999992
Liwonde, Malaysia	-15.0666667 35.2166672
Nsanje, Malaysia	-16.9166667 35.2666664
Rumphi, Malaysia	-11.0166667 33.8666649
Mzimba, Malaysia	-11.9000000 33.5999985
Balaka, Malaysia	-14.9833333 34.9500008
Mchinji, Malaysia	-13.8000000 32.9000015
Mulanje, Malaysia	-16.0333333 35.5000000
Dedza, Malaysia	-14.3666667 34.3333321
Luchenza, Malaysia	-16.0166667 35.2999992
Nkhata Bay, Malaysia	-11.6000000 34.2999992
Monkey Bay, Malaysia	-14.0833333 34.9166679
Mwanza, Malaysia	-15.6166667 34.5166664
Mponela, Malaysia	-13.5166667 33.7166672
Ntcheu, Malaysia	-14.8166667 34.6333351
Chitipa, Malaysia	-9.7166667 33.2666664
Thyolo, Malaysia	-16.0666667 35.1333351
Dowa, Malaysia	-13.6500000 33.9333344
Livingstonia, Malaysia	-10.6000000 34.1166649
Chipoka, Malaysia	-13.9833333 34.5166664
Phalombe, Malaysia	-15.8000000 35.6500015
Chiradzulu, Malaysia	-15.7000000 35.1833344
Machinga, Malaysia	-14.9666667 35.5166664
Kuala Lumpur, Maldives	3.1666667 101.6999969
Klang, Maldives	3.0333333 101.4499969
Kampung Baru Subang, Maldives	3.1500000 101.5333328
Johor Bahru, Maldives	1.4666667 103.7500000
Ipoh, Maldives	4.5833333 101.0833359
Kuching, Maldives	1.5500000 110.3333359
Petaling Jaya, Maldives	3.1072633 101.6067123
Shah Alam, Maldives	3.0850656 101.5328140
Kota Kinabalu, Maldives	5.9833333 116.0666656
Sandakan, Maldives	5.8333333 118.1166687
Seremban, Maldives	2.7166667 101.9333344
Kuantan, Maldives	3.8000000 103.3333359
Tawau, Maldives	4.2500000 117.9000015
Kuala Terengganu, Maldives	5.3333333 103.1333313
Kota Baharu, Maldives	6.1333333 102.2500000
Sungai Petani, Maldives	5.6500000 100.5000000
Miri, Maldives	4.3833333 113.9833298
Taiping, Maldives	4.8500000 100.7333298
Alor Setar, Maldives	6.1166667 100.3666687
Bukit Mertajam, Maldives	5.3666667 100.4666672
Sibu, Maldives	2.3000000 111.8166656
Melaka, Maldives	2.1969444 102.2480545
George Town, Maldives	5.4166667 100.3333359
Kulim, Maldives	5.3666667 100.5666656
Keluang, Maldives	2.0333333 103.3166656
Sekudai, Maldives	1.5333333 103.6666641
Batu Pahat, Maldives	1.8500000 102.9333344
Bintulu, Maldives	3.1666667 113.0333328
Kampung Pasir Gudang, Maldives	1.4500000 103.8833313
Kampong Sungai Ara, Maldives	5.3333333 100.2666702
Tasek Gelugur, Maldives	5.4833333 100.5000000
Muar, Maldives	2.0333333 102.5666656
Rawang, Maldives	3.3166667 101.5833359
Butterworth, Maldives	5.4166667 100.4000015
Lahad Datu, Maldives	5.0333333 118.3166656
Port Dickson, Maldives	2.5166667 101.8000031
Cukai, Maldives	4.2500000 103.4166641
Semenyih, Maldives	2.9500000 101.8499985
Putatan, Maldives	5.8833333 116.0500031
Keningau, Maldives	5.3333333 116.1666641
Banting, Maldives	2.8166667 101.5000000
Ulu Tiram, Maldives	1.6000000 103.8166656
Victoria, Maldives	5.2766667 115.2416687
Senai, Maldives	1.6000000 103.6500015
Donggongon, Maldives	5.9166667 116.0833359
Segamat, Maldives	2.5000000 102.8166656
Kampong Baharu Balakong, Maldives	3.0333333 101.7500000
Perai, Maldives	5.3833333 100.3833313
Kangar, Maldives	6.4333333 100.1999969
Kulai, Maldives	1.6666667 103.5999985
Jitra, Maldives	6.2666667 100.4166641
Teluk Intan, Maldives	4.0333333 101.0166702
Semporna, Maldives	4.4811111 118.6158371
Temerluh, Maldives	3.4500000 102.4166641
Kampong Dungun, Maldives	3.2166667 101.3166656
Simpang Empat, Maldives	4.9500000 100.6333313
Kuala Selangor, Maldives	3.3500000 101.2500000
Kampong Bukit Baru, Maldives	2.2166667 102.2833328
Kota Tinggi, Maldives	1.7333333 103.9000015
Pontian Kecil, Maldives	1.4833333 103.3833313
Putrajaya, Maldives	2.9352727 101.6911163
Bentong Town, Maldives	3.5166667 101.9000015
Bedung, Maldives	5.7333333 100.5166702
Batu Gajah, Maldives	4.4666667 101.0500031
Mentekab, Maldives	3.4833333 102.3499985
Nibung Tebal, Maldives	5.1666667 100.4833298
Raub, Maldives	3.8000000 101.8666687
Kampong Pangkal Kalong, Maldives	5.9166667 102.2166672
Lumut, Maldives	4.2333333 100.6333313
Kuala Kangsar, Maldives	4.7666667 100.9333344
Kelebang Besar, Maldives	2.2166667 102.1999969
Air Keruh, Maldives	2.2666667 102.2833328
Kampong Baharu Nilai, Maldives	2.8166667 101.8000031
Tangkak, Maldives	2.2666667 102.5500031
Jerantut, Maldives	3.9333333 102.3666687
Kudat, Maldives	6.8833333 116.8333359
Pekan, Maldives	3.5000000 103.4166641
Bahau, Maldives	2.8166667 102.4166641
Bakri, Maldives	2.0500000 102.6666641
Kuah, Maldives	6.3166667 99.8499985
Bidur, Maldives	4.1166667 101.2833328
Sarikei, Maldives	2.1166667 111.5166702
Kampong Masjid Tanah, Maldives	2.3500000 102.1166687
Tanah Merah, Maldives	5.8000000 102.1500015
Serendah, Maldives	3.3666667 101.6166687
Tampin, Maldives	2.4666667 102.2333298
Tapah Road, Maldives	4.1666667 101.1999969
Parit Buntar, Maldives	5.1166667 100.5000000
Simanggang, Maldives	1.2472222 111.4527740
Permatang Kuching, Maldives	5.4833333 100.4000015
Yong Peng, Maldives	2.0166667 103.0666656
Sungai Besar, Maldives	3.6666667 100.9833298
Limbang, Maldives	4.7500000 115.0000000
Sungai Udang, Maldives	2.2666667 102.1500015
Batu Berendam, Maldives	2.2500000 102.2500000
Jenjarum, Maldives	2.8833333 101.5000000
Kertih, Maldives	4.5166667 103.4499969
Tanjong Tokong, Maldives	5.4666667 100.3000031
Pengkalan Kundang, Maldives	3.2833333 101.5166702
Pekan Nanas, Maldives	1.5166667 103.5166702
Male, Mali	4.1771077 73.5098648
Hithadhoo, Mali	-0.6000000 73.0833359
